ref_ds,ref_fournisseur,libelle_source,groupe_articles,code_remise,code_barre,type_code_barre,source_ligne
CLVA019140,CLV262140/280,Elément de départ + inspection + purge,CHEM,N03,5900856006070,EAN13,2708
CLVA019160,CLV262160/315,Elément de départ + inspection + purge,CHEM,N03,5900856006087,EAN13,2709
CLVA019180,CLV262180/350,Elément de départ + inspection + purge,CHEM,N03,5900856006094,EAN13,2710
CLVA019200,CLV262200/400,Elément de départ + inspection + purge,CHEM,N03,5900856006100,EAN13,2711
CLVA019225,CLV262225/450,Elément de départ + inspection + purge,CHEM,N03,5900856006117,EAN13,2712
CLVA019250,CLV262250/500,Elément de départ + inspection + purge,CHEM,N03,5900856006124,EAN13,2713
CLVA019280,CLV262280/560,Elément de départ + inspection + purge,CHEM,N03,5900856006131,EAN13,2714
CLVA019315,CLV262315/630,,CHEM,N03,5900856006148,EAN13,2715
CLVA019B140,CLV408140/280,Elément de départ,CHEM,N03,5900856006735,EAN13,2716
CLVA019B140B,CLV408140/225,,CHEM,N03,5900856811209,EAN13,2717
CLVA019B160,CLV408160/315,Elément de départ,CHEM,N03,5900856006742,EAN13,2718
CLVA019B160B,CLV408160/260,,CHEM,N03,5900856519044,EAN13,2719
CLVA019B180,CLV408180/350,Elément de départ,CHEM,N03,5900856006759,EAN13,2720
CLVA019B180B,CLV408180/290,,CHEM,N03,5902753003336,EAN13,2721
CLVA019B200,CLV408200/400,Elément de départ,CHEM,N03,5900856006766,EAN13,2722
CLVA019B225,CLV408225/450,Elément de départ,CHEM,N03,5900856006773,EAN13,2723
CLVA019B225B,CLV408225/360,,CHEM,N03,5902753012376,EAN13,2724
CLVA019B250,CLV408250/500,Elément de départ,CHEM,N03,5900856006780,EAN13,2725
CLVA019B280,CLV408280/560,Elément de départ,CHEM,N03,5900856006797,EAN13,2726
CLVA019B315,CLV408315/630,,CHEM,N03,5900856006803,EAN13,2727
CLVA019P140/280,CLV-P262140/280,Elément de départ + inspection + purge Ø 140/280,CHEM,N03,5900856825749,EAN13,2728
CLVA019P160/315,CLV-P262160/315,Elément de départ + inspection + purge Ø 160/315,CHEM,N03,5900856827118,EAN13,2729
CLVA019P180/290,CLV-P262180/290,Elément de départ + inspection + purge Ø 180/290,CHEM,N03,5900856875508,EAN13,2730
CLVA019P180/350,CLV-P262180/350,Elément de départ + inspection + purge Ø 180/350,CHEM,N03,5900856892185,EAN13,2731
CLVA019P200/320,CLV-P262200/320,Elément de départ + inspection + purge Ø 200/320,CHEM,N03,5900856707915,EAN13,2732
CLVA019P200/400,CLV-P262200/400,Elément de départ + inspection + purge Ø 200/400,CHEM,N03,5902753188149,EAN13,2733
CLVA020140,CLV33140/280,Elément terminal,CHEM,N03,5900856006490,EAN13,2734
CLVA020140B,CLV33140/225,,CHEM,N03,5900856136517,EAN13,2735
CLVA020150,CLV33150/240,,CHEM,N03,5900856136500,EAN13,2736
CLVA020160,CLV33160/315,Elément terminal,CHEM,N03,5900856006506,EAN13,2737
CLVA020160B,CLV33160/260,,CHEM,N03,5900856136494,EAN13,2738
CLVA020180,CLV33180/350,Elément terminal,CHEM,N03,5900856006513,EAN13,2739
CLVA020180B,CLV33180/290,,CHEM,N03,5900856136487,EAN13,2740
CLVA020200,CLV33200/400,Elément terminal,CHEM,N03,5900856006520,EAN13,2741
CLVA020200B,CLV33200/320,,CHEM,N03,5900856136470,EAN13,2742
CLVA020225,CLV33225/450,Elément terminal,CHEM,N03,5900856006537,EAN13,2743
CLVA020225B,CLV33225/360,,CHEM,N03,5900856136463,EAN13,2744
CLVA020250,CLV33250/500,Elément terminal,CHEM,N03,5900856006544,EAN13,2745
CLVA020250B,CLV33250/400,,CHEM,N03,5900856136456,EAN13,2746
CLVA020280,CLV33280/560,Elément terminal,CHEM,N03,5900856006551,EAN13,2747
CLVA020300,CLV33300/480,,CHEM,N03,5900856136449,EAN13,2748
CLVA020315,CLV33315/630,,CHEM,N03,5900856006568,EAN13,2749
CLVA020C140225,CLV1839140/225,,CHEM,N03,5900856845242,EAN13,2750
CLVA020N140225,CLV1840140/225,,CHEM,N03,5900856845075,EAN13,2751
CLVC001140,CLV-LT02140/280,Elément 1000 mm,CHEM,N01,5900856008579,EAN13,2752
CLVC001160,CLV-LT02160/315,Elément 1000 mm,CHEM,N01,5900856008586,EAN13,2753
CLVC001180,CLV-LT02180/350,Elément 1000 mm,CHEM,N01,5900856008593,EAN13,2754
CLVC001200,CLV-LT02200/400,Elément 1000 mm,CHEM,N01,5900856008609,EAN13,2755
CLVC001225,CLV-LT02225/450,Elément 1000 mm,CHEM,N01,5900856008616,EAN13,2756
CLVC001250,CLV-LT02250/500,Elément 1000 mm,CHEM,N01,5900856008623,EAN13,2757
CLVC001280,CLV-LT02280/560,Elément 1000 mm,CHEM,N01,5900856008630,EAN13,2758
CLVC001315,CLV-LT02315/630,,CHEM,N01,5900856008647,EAN13,2759
CLVC002140,CLV-LT03140/280,Elément 500 mm,CHEM,N01,5900856008654,EAN13,2760
CLVC002160,CLV-LT03160/315,Elément 500 mm,CHEM,N01,5900856008661,EAN13,2761
CLVC002180,CLV-LT03180/350,Elément 500 mm,CHEM,N01,5900856008678,EAN13,2762
CLVC002200,CLV-LT03200/400,Elément 500 mm,CHEM,N01,5900856008685,EAN13,2763
CLVC002225,CLV-LT03225/450,Elément 500 mm,CHEM,N01,5900856008692,EAN13,2764
CLVC002250,CLV-LT03250/500,Elément 500 mm,CHEM,N01,5900856008708,EAN13,2765
CLVC002280,CLV-LT03280/560,Elément 500 mm,CHEM,N01,5900856008715,EAN13,2766
CLVC002315,CLV-LT03315/630,,CHEM,N01,5900856008722,EAN13,2767
CLVC003140,CLV-LT04140/280,Elément 250 mm,CHEM,N01,5900856008739,EAN13,2768
CLVC003160,CLV-LT04160/315,Elément 250 mm,CHEM,N01,5900856008746,EAN13,2769
CLVC003180,CLV-LT04180/350,Elément 250 mm,CHEM,N01,5900856008753,EAN13,2770
CLVC003200,CLV-LT04200/400,Elément 250 mm,CHEM,N01,5900856008760,EAN13,2771
CLVC003225,CLV-LT04225/450,Elément 250 mm,CHEM,N01,5900856008777,EAN13,2772
CLVC003250,CLV-LT04250/500,Elément 250 mm,CHEM,N01,5900856008784,EAN13,2773
CLVC003280,CLV-LT04280/560,Elément 250 mm,CHEM,N01,5900856008791,EAN13,2774
CLVC003315,CLV-LT04315/630,,CHEM,N01,5900856008807,EAN13,2775
CLVC004140,CLV-LT68140/280,Elément 460 mm + inspection,CHEM,N01,5900856009859,EAN13,2776
CLVC004160,CLV-LT68160/315,Elément 460 mm + inspection,CHEM,N01,5900856009866,EAN13,2777
CLVC004180,CLV-LT68180/350,Elément 460 mm + inspection,CHEM,N01,5900856009873,EAN13,2778
CLVC004200,CLV-LT68200/400,Elément 460 mm + inspection,CHEM,N01,5900856009880,EAN13,2779
CLVC004225,CLV-LT68225/450,Elément 460 mm + inspection,CHEM,N01,5900856009897,EAN13,2780
CLVC004250,CLV-LT68250/500,Elément 460 mm + inspection,CHEM,N01,5900856009903,EAN13,2781
CLVC004280,CLV-LT68280/560,Elément 460 mm + inspection,CHEM,N01,5900856009910,EAN13,2782
CLVC004315,CLV-LT68315/630,,CHEM,N01,5900856009927,EAN13,2783
CLVC005140,CLV-LT29140/280,Elément ajustable 1070 - 1440 mm,CHEM,N01,5900856009613,EAN13,2784
CLVC005160,CLV-LT29160/315,Elément ajustable 1070 - 1440 mm,CHEM,N01,5900856009620,EAN13,2785
CLVC005180,CLV-LT29180/350,Elément ajustable 1070 - 1440 mm,CHEM,N01,5900856009637,EAN13,2786
CLVC005200,CLV-LT29200/400,Elément ajustable 1070 - 1440 mm,CHEM,N01,5900856009644,EAN13,2787
CLVC005225,CLV-LT29225/450,Elément ajustable 1070 - 1440 mm,CHEM,N01,5900856009651,EAN13,2788
CLVC005250,CLV-LT29250/500,Elément ajustable 1070 - 1440 mm,CHEM,N01,5900856009668,EAN13,2789
CLVC005280,CLV-LT29280/560,Elément ajustable 1070 - 1440 mm,CHEM,N01,5900856009675,EAN13,2790
CLVC005315,CLV-LT29315/630,,CHEM,N01,5900856009682,EAN13,2791
CLVC006140,CLV-LT16140/280,Té 87° piquage 60/100,CHEM,N01,5900856009132,EAN13,2792
CLVC006160,CLV-LT16160/315,Té 87° piquage 60/100,CHEM,N01,5900856009149,EAN13,2793
CLVC006180,CLV-LT16180/350,Té 87° piquage 60/100,CHEM,N01,5900856009156,EAN13,2794
CLVC006200,CLV-LT16200/400,Té 87° piquage 60/100,CHEM,N01,5900856009163,EAN13,2795
CLVC006225,CLV-LT16225/450,Té 87° piquage 60/100,CHEM,N01,5900856009170,EAN13,2796
CLVC006250,CLV-LT16250/500,Té 87° piquage 60/100,CHEM,N01,5900856009187,EAN13,2797
CLVC006280,CLV-LT16280/560,Té 87° piquage 60/100,CHEM,N01,5900856009194,EAN13,2798
CLVC006315,CLV-LT16315/630,,CHEM,N01,5900856009200,EAN13,2799
CLVC006A140,CLV-LT18-1140/280,Té 87° double piquage 90°,CHEM,N01,5900856009453,EAN13,2800
CLVC006A160,CLV-LT18-1160/315,Té 87° double piquage 90°,CHEM,N01,5900856009460,EAN13,2801
CLVC006A180,CLV-LT18-1180/350,Té 87° double piquage 90°,CHEM,N01,5900856009477,EAN13,2802
CLVC006A200,CLV-LT18-1200/400,Té 87° double piquage 90°,CHEM,N01,5900856009484,EAN13,2803
CLVC006A225,CLV-LT18-1225/450,Té 87° double piquage 90°,CHEM,N01,5900856009491,EAN13,2804
CLVC006A250,CLV-LT18-1250/500,Té 87° double piquage 90°,CHEM,N01,5900856009507,EAN13,2805
CLVC006A280,CLV-LT18-1280/560,Té 87° double piquage 90°,CHEM,N01,5900856009514,EAN13,2806
CLVC006A315,CLV-LT18-1315/630,,CHEM,N01,5900856009521,EAN13,2807
CLVC006B140,CLV-LT18 140/280,Té 87° double piquage 60 - 180°,CHEM,N01,5900856846614,EAN13,2808
CLVC006B160,CLV-LT18 160/310,Té 87° double piquage 60 - 180°,CHEM,N01,5900856846621,EAN13,2809
CLVC006B180,CLV-LT18 180/350,Té 87° double piquage 60 - 180°,CHEM,N01,5900856846638,EAN13,2810
CLVC006B200,CLV-LT18 200/400,Té 87° double piquage 60 - 180°,CHEM,N01,5900856846645,EAN13,2811
CLVC006B225,CLV-LT18 225/450,Té 87° double piquage 60 - 180°,CHEM,N01,5900856846652,EAN13,2812
CLVC006B250,CLV-LT18 250/500,Té 87° double piquage 60 - 180°,CHEM,N01,5900856846669,EAN13,2813
CLVC006B280,CLV-LT18 280/560,Té 87° double piquage 60 - 180°,CHEM,N01,5900856846676,EAN13,2814
CLVC006B315,CLV-LT18 315/630,,CHEM,N01,5900856846683,EAN13,2815
CLVC007140,CLV-LT15-2140/280,Té 87° piquages parallèles 80 mm,CHEM,N01,5900856008937,EAN13,2816
CLVC007160,CLV-LT15-2160/315,Té 87° piquages parallèles 80 mm,CHEM,N01,5900856008944,EAN13,2817
CLVC007180,CLV-LT15-2180/350,Té 87° piquages parallèles 80 mm,CHEM,N01,5900856008951,EAN13,2818
CLVC007200,CLV-LT15-2200/400,Té 87° piquages parallèles 80 mm,CHEM,N01,5900856008968,EAN13,2819
CLVC007225,CLV-LT15-2225/450,Té 87° piquages parallèles 80 mm,CHEM,N01,5900856008975,EAN13,2820
CLVC007250,CLV-LT15-2250/500,Té 87° piquages parallèles 80 mm,CHEM,N01,5900856008999,EAN13,2821
CLVC007280,CLV-LT15-2280/560,Té 87° piquages parallèles 80 mm,CHEM,N01,5900856009002,EAN13,2822
CLVC007315,CLV-LT15-2315/630,,CHEM,N01,5900856009019,EAN13,2823
CLVC007A140,CLV-LT16-4140/280,Té 87° double piquage 80 mm - 90°,CHEM,N01,5900856009217,EAN13,2824
CLVC007A160,CLV-LT16-4160/315,Té 87° double piquage 80 mm - 90°,CHEM,N01,5900856009224,EAN13,2825
CLVC007A180,CLV-LT16-4180/350,Té 87° double piquage 80 mm - 90°,CHEM,N01,5900856009231,EAN13,2826
CLVC007A200,CLV-LT16-4200/400,Té 87° double piquage 80 mm - 90°,CHEM,N01,5900856009248,EAN13,2827
CLVC007A225,CLV-LT16-4225/450,Té 87° double piquage 80 mm - 90°,CHEM,N01,5900856009255,EAN13,2828
CLVC007A250,CLV-LT16-4250/500,Té 87° double piquage 80 mm - 90°,CHEM,N01,5900856009262,EAN13,2829
CLVC007A280,CLV-LT16-4280/560,Té 87° double piquage 80 mm - 90°,CHEM,N01,5900856009279,EAN13,2830
CLVC007A315,CLV-LT16-4315/630,,CHEM,N01,5900856009286,EAN13,2831
CLVC007B140,CLV-LT15-4140/280,Té 87° double piquage 80 mm - 180°,CHEM,N01,5900856009057,EAN13,2832
CLVC007B160,CLV-LT15-4160/315,Té 87° double piquage 80 mm - 180°,CHEM,N01,5900856009064,EAN13,2833
CLVC007B180,CLV-LT15-4180/350,Té 87° double piquage 80 mm - 180°,CHEM,N01,5900856009071,EAN13,2834
CLVC007B200,CLV-LT15-4200/400,Té 87° double piquage 80 mm - 180°,CHEM,N01,5900856009088,EAN13,2835
CLVC007B225,CLV-LT15-4225/450,Té 87° double piquage 80 mm - 180°,CHEM,N01,5900856009095,EAN13,2836
CLVC007B250,CLV-LT15-4250/500,Té 87° double piquage 80 mm - 180°,CHEM,N01,5900856009101,EAN13,2837
CLVC007B280,CLV-LT15-4280/560,Té 87° double piquage 80 mm - 180°,CHEM,N01,5900856009118,EAN13,2838
CLVC007B315,CLV-LT15-4315/630,,CHEM,N01,5900856009125,EAN13,2839
CLVC008140,CLV-LT15140/280,Té 87° piquage 80/125,CHEM,N01,5900856008890,EAN13,2840
CLVC008160,CLV-LT15160/315,Té 87° piquage 80/125,CHEM,N01,5900856008906,EAN13,2841
CLVC008180,CLV-LT15180/350,Té 87° piquage 80/125,CHEM,N01,5900856008913,EAN13,2842
CLVC008200,CLV-LT15200/400,Té 87° piquage 80/125,CHEM,N01,5900856008920,EAN13,2843
CLVC008225,CLV-LT15225/450,Té 87° piquage 80/125,CHEM,N01,5900856008982,EAN13,2844
CLVC008250,CLV-LT15250/500,Té 87° piquage 80/125,CHEM,N01,5900856009026,EAN13,2845
CLVC008280,CLV-LT15280/560,Té 87° piquage 80/125,CHEM,N01,5900856009033,EAN13,2846
CLVC008315,CLV-LT15315/630,,CHEM,N01,5900856009040,EAN13,2847
CLVC008A140,CLV-LT17-1140/280,Té 87° double piquage - 90°,CHEM,N01,5900856009293,EAN13,2848
CLVC008A160,CLV-LT17-1160/315,Té 87° double piquage - 90°,CHEM,N01,5900856009309,EAN13,2849
CLVC008A180,CLV-LT17-1180/350,Té 87° double piquage - 90°,CHEM,N01,5900856009316,EAN13,2850
CLVC008A200,CLV-LT17-1200/400,Té 87° double piquage - 90°,CHEM,N01,5900856009323,EAN13,2851
CLVC008A225,CLV-LT17-1225/450,Té 87° double piquage - 90°,CHEM,N01,5900856009330,EAN13,2852
CLVC008A250,CLV-LT17-1250/500,Té 87° double piquage - 90°,CHEM,N01,5900856009347,EAN13,2853
CLVC008A280,CLV-LT17-1280/560,Té 87° double piquage - 90°,CHEM,N01,5900856009354,EAN13,2854
CLVC008A315,CLV-LT17-1315/630,,CHEM,N01,5900856009361,EAN13,2855
CLVC008B140,CLV-LT17 140/280,Té 87° double piquage - 180°,CHEM,N01,5900856846690,EAN13,2856
CLVC008B160,CLV-LT17 160/310,Té 87° double piquage - 180°,CHEM,N01,5900856846706,EAN13,2857
CLVC008B180,CLV-LT17 180/350,Té 87° double piquage - 180°,CHEM,N01,5900856846713,EAN13,2858
CLVC008B200,CLV-LT17 200/400,Té 87° double piquage - 180°,CHEM,N01,5900856846720,EAN13,2859
CLVC008B225,CLV-LT17 225/450,Té 87° double piquage - 180°,CHEM,N01,5900856846737,EAN13,2860
CLVC008B250,CLV-LT17 250/500,Té 87° double piquage - 180°,CHEM,N01,5900856846744,EAN13,2861
CLVC008B280,CLV-LT17 280/560,Té 87° double piquage - 180°,CHEM,N01,5900856846751,EAN13,2862
CLVC008B315,CLV-LT17 315/630,,CHEM,N01,5900856846768,EAN13,2863
CLVC013140,CLV-LT10140/280,Coude 30°,CHEM,N01,5900856008814,EAN13,2864
CLVC013160,CLV-LT10160/315,Coude 30°,CHEM,N01,5900856008821,EAN13,2865
CLVC013180,CLV-LT10180/350,Coude 30°,CHEM,N01,5900856008838,EAN13,2866
CLVC013200,CLV-LT10200/400,Coude 30°,CHEM,N01,5900856008845,EAN13,2867
CLVC013225,CLV-LT10225/450,Coude 30°,CHEM,N01,5900856008852,EAN13,2868
CLVC013250,CLV-LT10250/500,Coude 30°,CHEM,N01,5900856008869,EAN13,2869
CLVC013280,CLV-LT10280/560,Coude 30°,CHEM,N01,5900856008876,EAN13,2870
CLVC013315,CLV-LT10315/630,,CHEM,N01,5900856008883,EAN13,2871
CLVC014160,CLV-LT11160/315,,CHEM,N01,5900856520910,EAN13,2872
CLVC014180,CLV-LT11180/350,,CHEM,N01,5900856520927,EAN13,2873
CLVC017140,CLV-LT379140/280,Support mural de départ,CHEM,N01,5900856520767,EAN13,2874
CLVC017160,CLV-LT379160/315,Support mural de départ,CHEM,N01,5900856520774,EAN13,2875
CLVC017180,CLV-LT379180/350,Support mural de départ,CHEM,N01,5900856520781,EAN13,2876
CLVC017200,CLV-LT379200/400,Support mural de départ,CHEM,N01,5900856520798,EAN13,2877
CLVC017225,CLV-LT379225/450,Support mural de départ,CHEM,N01,5900856520804,EAN13,2878
CLVC017250,CLV-LT379,Support mural de départ,CHEM,N01,5900856009743,EAN13,2879
CLVC017280,CLV-LT379,Support mural de départ,CHEM,N01,5900856009750,EAN13,2880
CLVC017315,CLV-LT379,,CHEM,N01,5900856009767,EAN13,2881
CLVC019B140,CLV-LT408140/280,Elément de départ,CHEM,N01,5900856009774,EAN13,2882
CLVC019B160,CLV-LT408160/315,Elément de départ,CHEM,N01,5900856009781,EAN13,2883
CLVC019B180,CLV-LT408180/350,Elément de départ,CHEM,N01,5900856009798,EAN13,2884
CLVC019B200,CLV-LT408200/400,Elément de départ,CHEM,N01,5900856009804,EAN13,2885
CLVC019B225,CLV-LT408225/450,Elément de départ,CHEM,N01,5900856009811,EAN13,2886
CLVC019B250,CLV-LT408250/500,Elément de départ,CHEM,N01,5900856009828,EAN13,2887
CLVC019B280,CLV-LT408280/560,Elément de départ,CHEM,N01,5900856009835,EAN13,2888
CLVC019B315,CLV-LT408315/630,,CHEM,N01,5900856009842,EAN13,2889
CLVI001080,680-SETB130080,Elément droit 1000 mm Triple. Paroi Ø 80 mm,CHEM,TP,680-SETB130080,CODE128,2890
CLVI001100,680-SETB130100,Elément droit 1000 mm Triple. Paroi Ø 100 mm,CHEM,TP,680-SETB130100,CODE128,2891
CLVI001125,680-SETB130125,Elément droit 1000 mm Triple. Paroi Ø 125 mm,CHEM,TP,680-SETB130125,CODE128,2892
CLVI001150,680-SETB130150,Elément droit 1000 mm Triple. Paroi Ø 150 mm,CHEM,TP,680-SET2130150,CODE128,2893
CLVI001150,680-SETB130150,Elément droit 1000 mm Triple. Paroi Ø 150 mm,CHEM,TP,680-SETB130150,CODE128,2894
CLVI001180,680-SETB130180,Elément droit 1000 mm Triple. Paroi Ø 180 mm,CHEM,TP,680-SETB130180,CODE128,2895
CLVI001180,680-SETB130180,Elément droit 1000 mm Triple. Paroi Ø 180 mm,CHEM,TP,680-SET2130180,CODE128,2896
CLVI001200,680-SETB130200,Elément droit 1000 mm Triple. Paroi Ø 200 mm,CHEM,TP,680-SETB130200,CODE128,2897
CLVI001200,680-SETB130200,Elément droit 1000 mm Triple. Paroi Ø 200 mm,CHEM,TP,680-SET2130200,CODE128,2898
CLVI001250,SET2.6CZS4D.013250,Elément droit 1000 mm Triple. Paroi Ø 250 mm,CHEM,TP,SET2.6CZS4D.013250,CODE128,2899
CLVI001250,SET2.6CZS4D.013250,Elément droit 1000 mm Triple. Paroi Ø 250 mm,CHEM,TP,680-SET2130250,CODE128,2900
CLVI001300,SET2.6CZS4D.013300,Elément droit 1000 mm Triple. Paroi Ø 300 mm,CHEM,TP,680-SET2130300,CODE128,2901
CLVI001300,SET2.6CZS4D.013300,Elément droit 1000 mm Triple. Paroi Ø 300 mm,CHEM,TP,SET2.6CZS4D.013300,CODE128,2902
CLVI002080,680-SETB140080,Elément droit 500 mm Triple. Paroi Ø 80 mm,CHEM,TP,680-SETB140080,CODE128,2903
CLVI002100,680-SETB140100,Elément droit 500 mm Triple. Paroi Ø 100 mm,CHEM,TP,680-SETB140100,CODE128,2904
CLVI002125,680-SETB140125,Elément droit 500 mm Triple. Paroi Ø 125 mm,CHEM,TP,680-SETB140125,CODE128,2905
CLVI002150,680-SETB140150,Elément droit 500 mm Triple. Paroi Ø 150 mm,CHEM,TP,680-SETB140150,CODE128,2906
CLVI002150,680-SETB140150,Elément droit 500 mm Triple. Paroi Ø 150 mm,CHEM,TP,680-SET2140150,CODE128,2907
CLVI002180,680-SETB140180,Elément droit 500 mm Triple. Paroi Ø 180 mm,CHEM,TP,680-SET2140180,CODE128,2908
CLVI002180,680-SETB140180,Elément droit 500 mm Triple. Paroi Ø 180 mm,CHEM,TP,680-SETB140180,CODE128,2909
CLVI002200,680-SETB140200,Elément droit 500 mm Triple. Paroi Ø 200 mm,CHEM,TP,680-SETB140200,CODE128,2910
CLVI002200,680-SETB140200,Elément droit 500 mm Triple. Paroi Ø 200 mm,CHEM,TP,680-SET2140200,CODE128,2911
CLVI002250,SET2.6CZS4D.014250,Elément droit 500 mm Triple. Paroi Ø 250 mm,CHEM,TP,680-SET2140250,CODE128,2912
CLVI002250,SET2.6CZS4D.014250,Elément droit 500 mm Triple. Paroi Ø 250 mm,CHEM,TP,SET2.6CZS4D.014250,CODE128,2913
CLVI002300,SET2.6CZS4D.014300,Elément droit 500 mm Triple. Paroi Ø 300 mm,CHEM,TP,SET2.6CZS4D.014300,CODE128,2914
CLVI002300,SET2.6CZS4D.014300,Elément droit 500 mm Triple. Paroi Ø 300 mm,CHEM,TP,680-SET2140300,CODE128,2915
CLVI003080,680-SETB150080,Elément droit 250 mm Triple. Paroi Ø 80 mm,CHEM,TP,680-SETB150080,CODE128,2916
CLVI003100,680-SETB150100,Elément droit 250 mm Triple. Paroi Ø 100 mm,CHEM,TP,680-SETB150100,CODE128,2917
CLVI003125,680-SETB150125,Elément droit 250 mm Triple. Paroi Ø 125 mm,CHEM,TP,680-SETB150125,CODE128,2918
CLVI003150,680-SETB150150,Elément droit 250 mm Triple. Paroi Ø 150 mm,CHEM,TP,680-SETB150150,CODE128,2919
CLVI003180,680-SETB150180,Elément droit 250 mm Triple. Paroi Ø 180 mm,CHEM,TP,680-SETB150180,CODE128,2920
CLVI003200,680-SETB150200,Elément droit 250 mm Triple. Paroi Ø 200 mm,CHEM,TP,680-SETB150200,CODE128,2921
CLVI005080,680-SETB540S0080,Elément droit ajustable 250-320 mm Triple. Paroi Ø 80 mm,CHEM,TP,680-SETB540S0080,CODE128,2922
CLVI005100,680-SETB540S0100,Elément droit ajustable 250-320 mm Triple. Paroi Ø 100 mm,CHEM,TP,680-SETB540S0100,CODE128,2923
CLVI005125,680-SETB540S0125,Elément droit ajustable 250-320 mm Triple. Paroi Ø 125 mm,CHEM,TP,680-SETB540S0125,CODE128,2924
CLVI005150,680-SETB540S0150,Elément droit ajustable 250-320 mm Triple. Paroi Ø 150 mm,CHEM,TP,680-SET25400150,CODE128,2925
CLVI005150,680-SETB540S0150,Elément droit ajustable 250-320 mm Triple. Paroi Ø 150 mm,CHEM,TP,680-SETB540S0150,CODE128,2926
CLVI005180,680-SETB540S0180,Elément droit ajustable 250-320 mm Triple. Paroi Ø 180 mm,CHEM,TP,680-SETB540S0180,CODE128,2927
CLVI005180,680-SETB540S0180,Elément droit ajustable 250-320 mm Triple. Paroi Ø 180 mm,CHEM,TP,680-SET25400180,CODE128,2928
CLVI005200,680-SETB540S0200,Elément droit ajustable 250-320 mm Triple. Paroi Ø 200 mm,CHEM,TP,680-SET25400200,CODE128,2929
CLVI005200,680-SETB540S0200,Elément droit ajustable 250-320 mm Triple. Paroi Ø 200 mm,CHEM,TP,680-SETB540S0200,CODE128,2930
CLVI005250,SET2.6CZS4D.540250,Elément droit ajustable 250-320 mm Triple. Paroi Ø 250 mm,CHEM,TP,680-SET25400250,CODE128,2931
CLVI005250,SET2.6CZS4D.540250,Elément droit ajustable 250-320 mm Triple. Paroi Ø 250 mm,CHEM,TP,SET2.6CZS4D.540250,CODE128,2932
CLVI005300,SET2.6CZS4D.540300,Elément droit ajustable 250-320 mm Triple. Paroi Ø 300 mm,CHEM,TP,SET2.6CZS4D.540300,CODE128,2933
CLVI005300,SET2.6CZS4D.540300,Elément droit ajustable 250-320 mm Triple. Paroi Ø 300 mm,CHEM,TP,680-SET25400300,CODE128,2934
CLVI006125,SET2.6CZS4D.317125,Té 90° piquage 60/100 Triple. Paroi Ø 125 mm,CHEM,TP,SET2.6CZS4D.317125,CODE128,2935
CLVI006150,SET2.6CZS4D.317150,Té 90° piquage 60/100 Triple. Paroi Ø 150 mm,CHEM,TP,680-SET23170150,CODE128,2936
CLVI006150,SET2.6CZS4D.317150,Té 90° piquage 60/100 Triple. Paroi Ø 150 mm,CHEM,TP,SET2.6CZS4D.317150,CODE128,2937
CLVI006180,SET2.6CZS4D.317180,Té 90° piquage 60/100 Triple. Paroi Ø 180 mm,CHEM,TP,680-SET23170180,CODE128,2938
CLVI006180,SET2.6CZS4D.317180,Té 90° piquage 60/100 Triple. Paroi Ø 180 mm,CHEM,TP,SET2.6CZS4D.317180,CODE128,2939
CLVI006200,SET2.6CZS4D.317200,Té 90° piquage 60/100 Triple. Paroi Ø 200 mm,CHEM,TP,SET2.6CZS4D.317200,CODE128,2940
CLVI006200,SET2.6CZS4D.317200,Té 90° piquage 60/100 Triple. Paroi Ø 200 mm,CHEM,TP,680-SET23170200,CODE128,2941
CLVI006250,SET2.6CZS4D.317250,Té 90° piquage 60/100 Triple. Paroi Ø 250 mm,CHEM,TP,SET2.6CZS4D.317250,CODE128,2942
CLVI006250,SET2.6CZS4D.317250,Té 90° piquage 60/100 Triple. Paroi Ø 250 mm,CHEM,TP,680-SET23170250,CODE128,2943
CLVI006300,SET2.6CZS4D.317300,Té 90° piquage 60/100 Triple. Paroi Ø 300 mm,CHEM,TP,SET2.6CZS4D.317300,CODE128,2944
CLVI006300,SET2.6CZS4D.317300,Té 90° piquage 60/100 Triple. Paroi Ø 300 mm,CHEM,TP,680-SET23170300,CODE128,2945
CLVI008125,SET2.6CZS4D.593125,Té 90° piquage 80/125 Triple. Paroi Ø 125 mm,CHEM,TP,SET2.6CZS4D.593125,CODE128,2946
CLVI008150,SET2.6CZS4D.593150,Té 90° piquage 80/125 Triple. Paroi Ø 150 mm,CHEM,TP,680-SET25930150,CODE128,2947
CLVI008150,SET2.6CZS4D.593150,Té 90° piquage 80/125 Triple. Paroi Ø 150 mm,CHEM,TP,SET2.6CZS4D.593150,CODE128,2948
CLVI008180,SET2.6CZS4D.593180,Té 90° piquage 80/125 Triple. Paroi Ø 180 mm,CHEM,TP,680-SET25930180,CODE128,2949
CLVI008180,SET2.6CZS4D.593180,Té 90° piquage 80/125 Triple. Paroi Ø 180 mm,CHEM,TP,SET2.6CZS4D.593180,CODE128,2950
CLVI008200,SET2.6CZS4D.593200,Té 90° piquage 80/125 Triple. Paroi Ø 200 mm,CHEM,TP,680-SET25930200,CODE128,2951
CLVI008200,SET2.6CZS4D.593200,Té 90° piquage 80/125 Triple. Paroi Ø 200 mm,CHEM,TP,SET2.6CZS4D.593200,CODE128,2952
CLVI008250,SET2.6CZS4D.593250,Té 90° piquage 80/125 Triple. Paroi Ø 250 mm,CHEM,TP,680-SET25930250,CODE128,2953
